machine_code,unit_number,data_date,kind,event_seq,event_type,sampled_at_jst,start_count,payout,consumption,delta,cum_games,slump_value
M0001,3075,2026-08-30,post_payout,67,ART,2026-08-30T21:46:00+09:00,1,-2,1.6667,-3.6667,7871,-6819.3333
M0001,3075,2026-08-30,pre_payout,68,BB,2026-08-30T21:48:00+09:00,5,522,8.3333,513.6667,7876,-6827.6667
M0001,3075,2026-08-30,post_payout,68,BB,2026-08-30T21:48:00+09:00,5,522,8.3333,513.6667,7876,-6305.6667
M0001,3075,2026-08-30,pre_payout,69,BB,2026-08-30T21:53:00+09:00,4,167,6.6667,160.3333,7880,-6312.3333
M0001,3075,2026-08-30,post_payout,69,BB,2026-08-30T21:53:00+09:00,4,167,6.6667,160.3333,7880,-6145.3333
M0001,3075,2026-08-30,eod_remaining,,,2026-08-30T22:59:00+09:00,76,0,126.6667,-126.6667,7956,-6272.0000
M0001,3075,2026-08-31,origin,,,2026-08-31T10:17:00+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-08-31,pre_payout,1,BB,2026-08-31T10:17:00+09:00,122,87,203.3333,-116.3333,122,-203.3333
M0001,3075,2026-08-31,post_payout,1,BB,2026-08-31T10:17:00+09:00,122,87,203.3333,-116.3333,122,-116.3333
M0001,3075,2026-08-31,pre_payout,2,ART,2026-08-31T10:19:00+09:00,0,-2,0.0000,-2.0000,122,-116.3333
M0001,3075,2026-08-31,post_payout,2,ART,2026-08-31T10:19:00+09:00,0,-2,0.0000,-2.0000,122,-118.3333
M0001,3075,2026-08-31,pre_payout,3,BB,2026-08-31T10:20:00+09:00,5,574,8.3333,565.6667,127,-126.6667
M0001,3075,2026-08-31,post_payout,3,BB,2026-08-31T10:20:00+09:00,5,574,8.3333,565.6667,127,447.3333
M0001,3075,2026-08-31,pre_payout,4,BB,2026-08-31T10:27:00+09:00,7,639,11.6667,627.3333,134,435.6667
M0001,3075,2026-08-31,post_payout,4,BB,2026-08-31T10:27:00+09:00,7,639,11.6667,627.3333,134,1074.6667
M0001,3075,2026-08-31,pre_payout,5,BB,2026-08-31T10:58:00+09:00,356,87,593.3333,-506.3333,490,481.3333
M0001,3075,2026-08-31,post_payout,5,BB,2026-08-31T10:58:00+09:00,356,87,593.3333,-506.3333,490,568.3333
M0001,3075,2026-08-31,pre_payout,6,ART,2026-08-31T10:58:00+09:00,1,-2,1.6667,-3.6667,491,566.6667
M0001,3075,2026-08-31,post_payout,6,ART,2026-08-31T10:58:00+09:00,1,-2,1.6667,-3.6667,491,564.6667
M0001,3075,2026-08-31,pre_payout,7,BB,2026-08-31T11:20:00+09:00,290,87,483.3333,-396.3333,781,81.3333
M0001,3075,2026-08-31,post_payout,7,BB,2026-08-31T11:20:00+09:00,290,87,483.3333,-396.3333,781,168.3333
M0001,3075,2026-08-31,pre_payout,8,ART,2026-08-31T11:20:00+09:00,1,-2,1.6667,-3.6667,782,166.6667
M0001,3075,2026-08-31,post_payout,8,ART,2026-08-31T11:20:00+09:00,1,-2,1.6667,-3.6667,782,164.6667
M0001,3075,2026-08-31,pre_payout,9,BB,2026-08-31T11:41:00+09:00,286,79,476.6667,-397.6667,1068,-312.0000
M0001,3075,2026-08-31,post_payout,9,BB,2026-08-31T11:41:00+09:00,286,79,476.6667,-397.6667,1068,-233.0000
M0001,3075,2026-08-31,pre_payout,10,ART,2026-08-31T11:42:00+09:00,1,0,1.6667,-1.6667,1069,-234.6667
M0001,3075,2026-08-31,post_payout,10,ART,2026-08-31T11:42:00+09:00,1,0,1.6667,-1.6667,1069,-234.6667
M0001,3075,2026-08-31,pre_payout,11,BB,2026-08-31T11:43:00+09:00,3,502,5.0000,497.0000,1072,-239.6667
M0001,3075,2026-08-31,post_payout,11,BB,2026-08-31T11:43:00+09:00,3,502,5.0000,497.0000,1072,262.3333
M0001,3075,2026-08-31,pre_payout,12,BB,2026-08-31T11:48:00+09:00,9,333,15.0000,318.0000,1081,247.3333
M0001,3075,2026-08-31,post_payout,12,BB,2026-08-31T11:48:00+09:00,9,333,15.0000,318.0000,1081,580.3333
M0001,3075,2026-08-31,pre_payout,13,BB,2026-08-31T12:53:00+09:00,665,87,1108.3333,-1021.3333,1746,-528.0000
M0001,3075,2026-08-31,post_payout,13,BB,2026-08-31T12:53:00+09:00,665,87,1108.3333,-1021.3333,1746,-441.0000
M0001,3075,2026-08-31,pre_payout,14,ART,2026-08-31T12:54:00+09:00,0,-2,0.0000,-2.0000,1746,-441.0000
M0001,3075,2026-08-31,post_payout,14,ART,2026-08-31T12:54:00+09:00,0,-2,0.0000,-2.0000,1746,-443.0000
M0001,3075,2026-08-31,pre_payout,15,BB,2026-08-31T13:22:00+09:00,356,87,593.3333,-506.3333,2102,-1036.3333
M0001,3075,2026-08-31,post_payout,15,BB,2026-08-31T13:22:00+09:00,356,87,593.3333,-506.3333,2102,-949.3333
M0001,3075,2026-08-31,pre_payout,16,ART,2026-08-31T13:23:00+09:00,1,-2,1.6667,-3.6667,2103,-951.0000
M0001,3075,2026-08-31,post_payout,16,ART,2026-08-31T13:23:00+09:00,1,-2,1.6667,-3.6667,2103,-953.0000
M0001,3075,2026-08-31,pre_payout,17,BB,2026-08-31T13:24:00+09:00,5,166,8.3333,157.6667,2108,-961.3333
M0001,3075,2026-08-31,post_payout,17,BB,2026-08-31T13:24:00+09:00,5,166,8.3333,157.6667,2108,-795.3333
M0001,3075,2026-08-31,pre_payout,18,BB,2026-08-31T13:26:00+09:00,12,255,20.0000,235.0000,2120,-815.3333
M0001,3075,2026-08-31,post_payout,18,BB,2026-08-31T13:26:00+09:00,12,255,20.0000,235.0000,2120,-560.3333
M0001,3075,2026-08-31,pre_payout,19,BB,2026-08-31T14:00:00+09:00,287,85,478.3333,-393.3333,2407,-1038.6667
M0001,3075,2026-08-31,post_payout,19,BB,2026-08-31T14:00:00+09:00,287,85,478.3333,-393.3333,2407,-953.6667
M0001,3075,2026-08-31,pre_payout,20,ART,2026-08-31T14:01:00+09:00,0,-2,0.0000,-2.0000,2407,-953.6667
M0001,3075,2026-08-31,post_payout,20,ART,2026-08-31T14:01:00+09:00,0,-2,0.0000,-2.0000,2407,-955.6667
M0001,3075,2026-08-31,pre_payout,21,BB,2026-08-31T14:22:00+09:00,283,87,471.6667,-384.6667,2690,-1427.3333
M0001,3075,2026-08-31,post_payout,21,BB,2026-08-31T14:22:00+09:00,283,87,471.6667,-384.6667,2690,-1340.3333
M0001,3075,2026-08-31,pre_payout,22,ART,2026-08-31T14:23:00+09:00,1,-2,1.6667,-3.6667,2691,-1342.0000
M0001,3075,2026-08-31,post_payout,22,ART,2026-08-31T14:23:00+09:00,1,-2,1.6667,-3.6667,2691,-1344.0000
M0001,3075,2026-08-31,pre_payout,23,BB,2026-08-31T14:24:00+09:00,6,250,10.0000,240.0000,2697,-1354.0000
M0001,3075,2026-08-31,post_payout,23,BB,2026-08-31T14:24:00+09:00,6,250,10.0000,240.0000,2697,-1104.0000
M0001,3075,2026-08-31,pre_payout,24,BB,2026-08-31T14:28:00+09:00,10,321,16.6667,304.3333,2707,-1120.6667
M0001,3075,2026-08-31,post_payout,24,BB,2026-08-31T14:28:00+09:00,10,321,16.6667,304.3333,2707,-799.6667
M0001,3075,2026-08-31,pre_payout,25,BB,2026-08-31T14:32:00+09:00,6,467,10.0000,457.0000,2713,-809.6667
M0001,3075,2026-08-31,post_payout,25,BB,2026-08-31T14:32:00+09:00,6,467,10.0000,457.0000,2713,-342.6667
M0001,3075,2026-08-31,pre_payout,26,BB,2026-08-31T14:38:00+09:00,13,453,21.6667,431.3333,2726,-364.3333
M0001,3075,2026-08-31,post_payout,26,BB,2026-08-31T14:38:00+09:00,13,453,21.6667,431.3333,2726,88.6667
M0001,3075,2026-08-31,pre_payout,27,BB,2026-08-31T14:45:00+09:00,37,1270,61.6667,1208.3333,2763,27.0000
M0001,3075,2026-08-31,post_payout,27,BB,2026-08-31T14:45:00+09:00,37,1270,61.6667,1208.3333,2763,1297.0000
M0001,3075,2026-08-31,pre_payout,28,ART,2026-08-31T14:55:00+09:00,0,-2,0.0000,-2.0000,2763,1297.0000
M0001,3075,2026-08-31,post_payout,28,ART,2026-08-31T14:55:00+09:00,0,-2,0.0000,-2.0000,2763,1295.0000
M0001,3075,2026-08-31,pre_payout,29,BB,2026-08-31T14:57:00+09:00,10,415,16.6667,398.3333,2773,1278.3333
M0001,3075,2026-08-31,post_payout,29,BB,2026-08-31T14:57:00+09:00,10,415,16.6667,398.3333,2773,1693.3333
M0001,3075,2026-08-31,pre_payout,30,BB,2026-08-31T15:02:00+09:00,7,489,11.6667,477.3333,2780,1681.6667
M0001,3075,2026-08-31,post_payout,30,BB,2026-08-31T15:02:00+09:00,7,489,11.6667,477.3333,2780,2170.6667
M0001,3075,2026-08-31,pre_payout,31,BB,2026-08-31T15:08:00+09:00,36,1262,60.0000,1202.0000,2816,2110.6667
M0001,3075,2026-08-31,post_payout,31,BB,2026-08-31T15:08:00+09:00,36,1262,60.0000,1202.0000,2816,3372.6667
M0001,3075,2026-08-31,pre_payout,32,ART,2026-08-31T15:19:00+09:00,0,-2,0.0000,-2.0000,2816,3372.6667
M0001,3075,2026-08-31,post_payout,32,ART,2026-08-31T15:19:00+09:00,0,-2,0.0000,-2.0000,2816,3370.6667
M0001,3075,2026-08-31,pre_payout,33,BB,2026-08-31T15:44:00+09:00,353,83,588.3333,-505.3333,3169,2782.3333
M0001,3075,2026-08-31,post_payout,33,BB,2026-08-31T15:44:00+09:00,353,83,588.3333,-505.3333,3169,2865.3333
M0001,3075,2026-08-31,pre_payout,34,ART,2026-08-31T15:45:00+09:00,1,0,1.6667,-1.6667,3170,2863.6667
M0001,3075,2026-08-31,post_payout,34,ART,2026-08-31T15:45:00+09:00,1,0,1.6667,-1.6667,3170,2863.6667
M0001,3075,2026-08-31,pre_payout,35,BB,2026-08-31T15:46:00+09:00,3,166,5.0000,161.0000,3173,2858.6667
M0001,3075,2026-08-31,post_payout,35,BB,2026-08-31T15:46:00+09:00,3,166,5.0000,161.0000,3173,3024.6667
M0001,3075,2026-08-31,pre_payout,36,BB,2026-08-31T15:49:00+09:00,8,253,13.3333,239.6667,3181,3011.3333
M0001,3075,2026-08-31,post_payout,36,BB,2026-08-31T15:49:00+09:00,8,253,13.3333,239.6667,3181,3264.3333
M0001,3075,2026-08-31,pre_payout,37,BB,2026-08-31T15:52:00+09:00,10,573,16.6667,556.3333,3191,3247.6667
M0001,3075,2026-08-31,post_payout,37,BB,2026-08-31T15:52:00+09:00,10,573,16.6667,556.3333,3191,3820.6667
M0001,3075,2026-08-31,pre_payout,38,BB,2026-08-31T16:02:00+09:00,48,425,80.0000,345.0000,3239,3740.6667
M0001,3075,2026-08-31,post_payout,38,BB,2026-08-31T16:02:00+09:00,48,425,80.0000,345.0000,3239,4165.6667
M0001,3075,2026-08-31,pre_payout,39,ART,2026-08-31T16:05:00+09:00,0,-2,0.0000,-2.0000,3239,4165.6667
M0001,3075,2026-08-31,post_payout,39,ART,2026-08-31T16:05:00+09:00,0,-2,0.0000,-2.0000,3239,4163.6667
M0001,3075,2026-08-31,pre_payout,40,BB,2026-08-31T16:26:00+09:00,287,85,478.3333,-393.3333,3526,3685.3333
M0001,3075,2026-08-31,post_payout,40,BB,2026-08-31T16:26:00+09:00,287,85,478.3333,-393.3333,3526,3770.3333
M0001,3075,2026-08-31,pre_payout,41,ART,2026-08-31T16:27:00+09:00,1,-2,1.6667,-3.6667,3527,3768.6667
M0001,3075,2026-08-31,post_payout,41,ART,2026-08-31T16:27:00+09:00,1,-2,1.6667,-3.6667,3527,3766.6667
M0001,3075,2026-08-31,pre_payout,42,BB,2026-08-31T16:29:00+09:00,8,165,13.3333,151.6667,3535,3753.3333
M0001,3075,2026-08-31,post_payout,42,BB,2026-08-31T16:29:00+09:00,8,165,13.3333,151.6667,3535,3918.3333
M0001,3075,2026-08-31,pre_payout,43,BB,2026-08-31T16:36:00+09:00,81,85,135.0000,-50.0000,3616,3783.3333
M0001,3075,2026-08-31,post_payout,43,BB,2026-08-31T16:36:00+09:00,81,85,135.0000,-50.0000,3616,3868.3333
M0001,3075,2026-08-31,pre_payout,44,ART,2026-08-31T16:38:00+09:00,0,-2,0.0000,-2.0000,3616,3868.3333
M0001,3075,2026-08-31,post_payout,44,ART,2026-08-31T16:38:00+09:00,0,-2,0.0000,-2.0000,3616,3866.3333
M0001,3075,2026-08-31,pre_payout,45,BB,2026-08-31T16:53:00+09:00,214,85,356.6667,-271.6667,3830,3509.6667
M0001,3075,2026-08-31,post_payout,45,BB,2026-08-31T16:53:00+09:00,214,85,356.6667,-271.6667,3830,3594.6667
M0001,3075,2026-08-31,pre_payout,46,ART,2026-08-31T16:54:00+09:00,1,-2,1.6667,-3.6667,3831,3593.0000
M0001,3075,2026-08-31,post_payout,46,ART,2026-08-31T16:54:00+09:00,1,-2,1.6667,-3.6667,3831,3591.0000
M0001,3075,2026-08-31,pre_payout,47,BB,2026-08-31T17:17:00+09:00,323,233,538.3333,-305.3333,4154,3052.6667
M0001,3075,2026-08-31,post_payout,47,BB,2026-08-31T17:17:00+09:00,323,233,538.3333,-305.3333,4154,3285.6667
M0001,3075,2026-08-31,pre_payout,48,ART,2026-08-31T17:19:00+09:00,1,-2,1.6667,-3.6667,4155,3284.0000
M0001,3075,2026-08-31,post_payout,48,ART,2026-08-31T17:19:00+09:00,1,-2,1.6667,-3.6667,4155,3282.0000
M0001,3075,2026-08-31,pre_payout,49,BB,2026-08-31T17:22:00+09:00,10,307,16.6667,290.3333,4165,3265.3333
M0001,3075,2026-08-31,post_payout,49,BB,2026-08-31T17:22:00+09:00,10,307,16.6667,290.3333,4165,3572.3333
M0001,3075,2026-08-31,pre_payout,50,BB,2026-08-31T17:26:00+09:00,6,251,10.0000,241.0000,4171,3562.3333
M0001,3075,2026-08-31,post_payout,50,BB,2026-08-31T17:26:00+09:00,6,251,10.0000,241.0000,4171,3813.3333
M0001,3075,2026-08-31,pre_payout,51,BB,2026-08-31T17:29:00+09:00,5,433,8.3333,424.6667,4176,3805.0000
M0001,3075,2026-08-31,post_payout,51,BB,2026-08-31T17:29:00+09:00,5,433,8.3333,424.6667,4176,4238.0000
M0001,3075,2026-08-31,pre_payout,52,BB,2026-08-31T17:34:00+09:00,12,87,20.0000,67.0000,4188,4218.0000
M0001,3075,2026-08-31,post_payout,52,BB,2026-08-31T17:34:00+09:00,12,87,20.0000,67.0000,4188,4305.0000
M0001,3075,2026-08-31,pre_payout,53,BB,2026-08-31T18:31:00+09:00,812,87,1353.3333,-1266.3333,5000,2951.6667
M0001,3075,2026-08-31,post_payout,53,BB,2026-08-31T18:31:00+09:00,812,87,1353.3333,-1266.3333,5000,3038.6667
M0001,3075,2026-08-31,pre_payout,54,ART,2026-08-31T18:32:00+09:00,0,0,0.0000,0.0000,5000,3038.6667
M0001,3075,2026-08-31,post_payout,54,ART,2026-08-31T18:32:00+09:00,0,0,0.0000,0.0000,5000,3038.6667
M0001,3075,2026-08-31,pre_payout,55,BB,2026-08-31T18:33:00+09:00,5,164,8.3333,155.6667,5005,3030.3333
M0001,3075,2026-08-31,post_payout,55,BB,2026-08-31T18:33:00+09:00,5,164,8.3333,155.6667,5005,3194.3333
M0001,3075,2026-08-31,pre_payout,56,BB,2026-08-31T18:35:00+09:00,10,171,16.6667,154.3333,5015,3177.6667
M0001,3075,2026-08-31,post_payout,56,BB,2026-08-31T18:35:00+09:00,10,171,16.6667,154.3333,5015,3348.6667
M0001,3075,2026-08-31,pre_payout,57,BB,2026-08-31T18:56:00+09:00,158,87,263.3333,-176.3333,5173,3085.3333
M0001,3075,2026-08-31,post_payout,57,BB,2026-08-31T18:56:00+09:00,158,87,263.3333,-176.3333,5173,3172.3333
M0001,3075,2026-08-31,pre_payout,58,ART,2026-08-31T18:57:00+09:00,0,0,0.0000,0.0000,5173,3172.3333
M0001,3075,2026-08-31,post_payout,58,ART,2026-08-31T18:57:00+09:00,0,0,0.0000,0.0000,5173,3172.3333
M0001,3075,2026-08-31,pre_payout,59,BB,2026-08-31T18:58:00+09:00,6,258,10.0000,248.0000,5179,3162.3333
M0001,3075,2026-08-31,post_payout,59,BB,2026-08-31T18:58:00+09:00,6,258,10.0000,248.0000,5179,3420.3333
M0001,3075,2026-08-31,pre_payout,60,BB,2026-08-31T19:02:00+09:00,11,165,18.3333,146.6667,5190,3402.0000
M0001,3075,2026-08-31,post_payout,60,BB,2026-08-31T19:02:00+09:00,11,165,18.3333,146.6667,5190,3567.0000
M0001,3075,2026-08-31,pre_payout,61,BB,2026-08-31T19:18:00+09:00,143,85,238.3333,-153.3333,5333,3328.6667
M0001,3075,2026-08-31,post_payout,61,BB,2026-08-31T19:18:00+09:00,143,85,238.3333,-153.3333,5333,3413.6667
M0001,3075,2026-08-31,pre_payout,62,ART,2026-08-31T19:19:00+09:00,0,-2,0.0000,-2.0000,5333,3413.6667
M0001,3075,2026-08-31,post_payout,62,ART,2026-08-31T19:19:00+09:00,0,-2,0.0000,-2.0000,5333,3411.6667
M0001,3075,2026-08-31,pre_payout,63,BB,2026-08-31T19:40:00+09:00,285,85,475.0000,-390.0000,5618,2936.6667
M0001,3075,2026-08-31,post_payout,63,BB,2026-08-31T19:40:00+09:00,285,85,475.0000,-390.0000,5618,3021.6667
M0001,3075,2026-08-31,pre_payout,64,ART,2026-08-31T19:41:00+09:00,1,-2,1.6667,-3.6667,5619,3020.0000
M0001,3075,2026-08-31,post_payout,64,ART,2026-08-31T19:41:00+09:00,1,-2,1.6667,-3.6667,5619,3018.0000
M0001,3075,2026-08-31,pre_payout,65,BB,2026-08-31T19:43:00+09:00,9,494,15.0000,479.0000,5628,3003.0000
M0001,3075,2026-08-31,post_payout,65,BB,2026-08-31T19:43:00+09:00,9,494,15.0000,479.0000,5628,3497.0000
M0001,3075,2026-08-31,pre_payout,66,BB,2026-08-31T20:37:00+09:00,681,87,1135.0000,-1048.0000,6309,2362.0000
M0001,3075,2026-08-31,post_payout,66,BB,2026-08-31T20:37:00+09:00,681,87,1135.0000,-1048.0000,6309,2449.0000
M0001,3075,2026-08-31,pre_payout,67,ART,2026-08-31T20:37:00+09:00,0,-2,0.0000,-2.0000,6309,2449.0000
M0001,3075,2026-08-31,post_payout,67,ART,2026-08-31T20:37:00+09:00,0,-2,0.0000,-2.0000,6309,2447.0000
M0001,3075,2026-08-31,pre_payout,68,BB,2026-08-31T20:38:00+09:00,4,243,6.6667,236.3333,6313,2440.3333
M0001,3075,2026-08-31,post_payout,68,BB,2026-08-31T20:38:00+09:00,4,243,6.6667,236.3333,6313,2683.3333
M0001,3075,2026-08-31,pre_payout,69,BB,2026-08-31T20:42:00+09:00,6,323,10.0000,313.0000,6319,2673.3333
M0001,3075,2026-08-31,post_payout,69,BB,2026-08-31T20:42:00+09:00,6,323,10.0000,313.0000,6319,2996.3333
M0001,3075,2026-08-31,pre_payout,70,BB,2026-08-31T20:45:00+09:00,6,469,10.0000,459.0000,6325,2986.3333
M0001,3075,2026-08-31,post_payout,70,BB,2026-08-31T20:45:00+09:00,6,469,10.0000,459.0000,6325,3455.3333
M0001,3075,2026-08-31,pre_payout,71,BB,2026-08-31T20:53:00+09:00,53,449,88.3333,360.6667,6378,3367.0000
M0001,3075,2026-08-31,post_payout,71,BB,2026-08-31T20:53:00+09:00,53,449,88.3333,360.6667,6378,3816.0000
M0001,3075,2026-08-31,pre_payout,72,ART,2026-08-31T20:57:00+09:00,0,-2,0.0000,-2.0000,6378,3816.0000
M0001,3075,2026-08-31,post_payout,72,ART,2026-08-31T20:57:00+09:00,0,-2,0.0000,-2.0000,6378,3814.0000
M0001,3075,2026-08-31,eod_remaining,,,2026-08-31T22:14:29+09:00,15,0,25.0000,-25.0000,6393,3789.0000
M0001,3075,2026-09-01,origin,,,2026-09-01T10:55:06+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-09-01,pre_payout,1,BB,2026-09-01T10:58:00+09:00,673,87,1121.6667,-1034.6667,673,-1121.6667
M0001,3075,2026-09-01,post_payout,1,BB,2026-09-01T10:58:00+09:00,673,87,1121.6667,-1034.6667,673,-1034.6667
M0001,3075,2026-09-01,pre_payout,2,ART,2026-09-01T10:59:00+09:00,0,-2,0.0000,-2.0000,673,-1034.6667
M0001,3075,2026-09-01,post_payout,2,ART,2026-09-01T10:59:00+09:00,0,-2,0.0000,-2.0000,673,-1036.6667
M0001,3075,2026-09-01,pre_payout,3,BB,2026-09-01T11:25:00+09:00,301,79,501.6667,-422.6667,974,-1538.3333
M0001,3075,2026-09-01,post_payout,3,BB,2026-09-01T11:25:00+09:00,301,79,501.6667,-422.6667,974,-1459.3333
M0001,3075,2026-09-01,pre_payout,4,ART,2026-09-01T11:26:00+09:00,1,0,1.6667,-1.6667,975,-1461.0000
M0001,3075,2026-09-01,post_payout,4,ART,2026-09-01T11:26:00+09:00,1,0,1.6667,-1.6667,975,-1461.0000
M0001,3075,2026-09-01,pre_payout,5,BB,2026-09-01T11:48:00+09:00,285,85,475.0000,-390.0000,1260,-1936.0000
M0001,3075,2026-09-01,post_payout,5,BB,2026-09-01T11:48:00+09:00,285,85,475.0000,-390.0000,1260,-1851.0000
M0001,3075,2026-09-01,pre_payout,6,ART,2026-09-01T11:49:00+09:00,1,-2,1.6667,-3.6667,1261,-1852.6667
M0001,3075,2026-09-01,post_payout,6,ART,2026-09-01T11:49:00+09:00,1,-2,1.6667,-3.6667,1261,-1854.6667
M0001,3075,2026-09-01,pre_payout,7,BB,2026-09-01T11:51:00+09:00,3,505,5.0000,500.0000,1264,-1859.6667
M0001,3075,2026-09-01,post_payout,7,BB,2026-09-01T11:51:00+09:00,3,505,5.0000,500.0000,1264,-1354.6667
M0001,3075,2026-09-01,pre_payout,8,BB,2026-09-01T11:56:00+09:00,5,417,8.3333,408.6667,1269,-1363.0000
M0001,3075,2026-09-01,post_payout,8,BB,2026-09-01T11:56:00+09:00,5,417,8.3333,408.6667,1269,-946.0000
M0001,3075,2026-09-01,pre_payout,9,BB,2026-09-01T12:02:00+09:00,14,523,23.3333,499.6667,1283,-969.3333
M0001,3075,2026-09-01,post_payout,9,BB,2026-09-01T12:02:00+09:00,14,523,23.3333,499.6667,1283,-446.3333
M0001,3075,2026-09-01,pre_payout,10,BB,2026-09-01T12:14:00+09:00,5,419,8.3333,410.6667,1288,-454.6667
M0001,3075,2026-09-01,post_payout,10,BB,2026-09-01T12:14:00+09:00,5,419,8.3333,410.6667,1288,-35.6667
M0001,3075,2026-09-01,pre_payout,11,BB,2026-09-01T12:24:00+09:00,49,492,81.6667,410.3333,1337,-117.3333
M0001,3075,2026-09-01,post_payout,11,BB,2026-09-01T12:24:00+09:00,49,492,81.6667,410.3333,1337,374.6667
M0001,3075,2026-09-01,pre_payout,12,ART,2026-09-01T12:28:00+09:00,1,12,1.6667,10.3333,1338,373.0000
M0001,3075,2026-09-01,post_payout,12,ART,2026-09-01T12:28:00+09:00,1,12,1.6667,10.3333,1338,385.0000
M0001,3075,2026-09-01,pre_payout,13,BB,2026-09-01T12:29:00+09:00,2,635,3.3333,631.6667,1340,381.6667
M0001,3075,2026-09-01,post_payout,13,BB,2026-09-01T12:29:00+09:00,2,635,3.3333,631.6667,1340,1016.6667
M0001,3075,2026-09-01,pre_payout,14,BB,2026-09-01T12:38:00+09:00,11,603,18.3333,584.6667,1351,998.3333
M0001,3075,2026-09-01,post_payout,14,BB,2026-09-01T12:38:00+09:00,11,603,18.3333,584.6667,1351,1601.3333
M0001,3075,2026-09-01,pre_payout,15,BB,2026-09-01T13:12:00+09:00,342,83,570.0000,-487.0000,1693,1031.3333
M0001,3075,2026-09-01,post_payout,15,BB,2026-09-01T13:12:00+09:00,342,83,570.0000,-487.0000,1693,1114.3333
M0001,3075,2026-09-01,pre_payout,16,ART,2026-09-01T13:13:00+09:00,0,-2,0.0000,-2.0000,1693,1114.3333
M0001,3075,2026-09-01,post_payout,16,ART,2026-09-01T13:13:00+09:00,0,-2,0.0000,-2.0000,1693,1112.3333
M0001,3075,2026-09-01,pre_payout,17,BB,2026-09-01T13:26:00+09:00,148,87,246.6667,-159.6667,1841,865.6667
M0001,3075,2026-09-01,post_payout,17,BB,2026-09-01T13:26:00+09:00,148,87,246.6667,-159.6667,1841,952.6667
M0001,3075,2026-09-01,pre_payout,18,ART,2026-09-01T13:27:00+09:00,1,-2,1.6667,-3.6667,1842,951.0000
M0001,3075,2026-09-01,post_payout,18,ART,2026-09-01T13:27:00+09:00,1,-2,1.6667,-3.6667,1842,949.0000
M0001,3075,2026-09-01,pre_payout,19,BB,2026-09-01T13:29:00+09:00,7,160,11.6667,148.3333,1849,937.3333
M0001,3075,2026-09-01,post_payout,19,BB,2026-09-01T13:29:00+09:00,7,160,11.6667,148.3333,1849,1097.3333
M0001,3075,2026-09-01,pre_payout,20,BB,2026-09-01T14:00:00+09:00,356,81,593.3333,-512.3333,2205,504.0000
M0001,3075,2026-09-01,post_payout,20,BB,2026-09-01T14:00:00+09:00,356,81,593.3333,-512.3333,2205,585.0000
M0001,3075,2026-09-01,pre_payout,21,ART,2026-09-01T14:01:00+09:00,0,-2,0.0000,-2.0000,2205,585.0000
M0001,3075,2026-09-01,post_payout,21,ART,2026-09-01T14:01:00+09:00,0,-2,0.0000,-2.0000,2205,583.0000
M0001,3075,2026-09-01,pre_payout,22,BB,2026-09-01T14:23:00+09:00,267,85,445.0000,-360.0000,2472,138.0000
M0001,3075,2026-09-01,post_payout,22,BB,2026-09-01T14:23:00+09:00,267,85,445.0000,-360.0000,2472,223.0000
M0001,3075,2026-09-01,pre_payout,23,ART,2026-09-01T14:24:00+09:00,1,-2,1.6667,-3.6667,2473,221.3333
M0001,3075,2026-09-01,post_payout,23,ART,2026-09-01T14:24:00+09:00,1,-2,1.6667,-3.6667,2473,219.3333
M0001,3075,2026-09-01,pre_payout,24,BB,2026-09-01T14:25:00+09:00,5,400,8.3333,391.6667,2478,211.0000
M0001,3075,2026-09-01,post_payout,24,BB,2026-09-01T14:25:00+09:00,5,400,8.3333,391.6667,2478,611.0000
M0001,3075,2026-09-01,pre_payout,25,BB,2026-09-01T14:31:00+09:00,11,171,18.3333,152.6667,2489,592.6667
M0001,3075,2026-09-01,post_payout,25,BB,2026-09-01T14:31:00+09:00,11,171,18.3333,152.6667,2489,763.6667
M0001,3075,2026-09-01,pre_payout,26,BB,2026-09-01T14:33:00+09:00,5,401,8.3333,392.6667,2494,755.3333
M0001,3075,2026-09-01,post_payout,26,BB,2026-09-01T14:33:00+09:00,5,401,8.3333,392.6667,2494,1156.3333
M0001,3075,2026-09-01,pre_payout,27,BB,2026-09-01T14:39:00+09:00,12,509,20.0000,489.0000,2506,1136.3333
M0001,3075,2026-09-01,post_payout,27,BB,2026-09-01T14:39:00+09:00,12,509,20.0000,489.0000,2506,1645.3333
M0001,3075,2026-09-01,pre_payout,28,BB,2026-09-01T14:46:00+09:00,5,569,8.3333,560.6667,2511,1637.0000
M0001,3075,2026-09-01,post_payout,28,BB,2026-09-01T14:46:00+09:00,5,569,8.3333,560.6667,2511,2206.0000
M0001,3075,2026-09-01,pre_payout,29,BB,2026-09-01T14:55:00+09:00,38,507,63.3333,443.6667,2549,2142.6667
M0001,3075,2026-09-01,post_payout,29,BB,2026-09-01T14:55:00+09:00,38,507,63.3333,443.6667,2549,2649.6667
M0001,3075,2026-09-01,pre_payout,30,ART,2026-09-01T15:00:00+09:00,0,-2,0.0000,-2.0000,2549,2649.6667
M0001,3075,2026-09-01,post_payout,30,ART,2026-09-01T15:00:00+09:00,0,-2,0.0000,-2.0000,2549,2647.6667
M0001,3075,2026-09-01,pre_payout,31,BB,2026-09-01T15:01:00+09:00,5,429,8.3333,420.6667,2554,2639.3333
